date,station_id,station_name,daily_mean_aqi,daily_max_aqi,daily_min_aqi,daily_mean_pm25,daily_max_pm25,daily_min_pm25,daily_mean_pm10,aqi_category,primary_pollutant,data_source,data_quality
2026-08-22,BLR_ST04,Hebbal CAAQMS,81,109,57,41.6,60.3,27.0,80.2,Satisfactory,PM10,DEMO,SIMULATED
2026-08-22,BLR_ST05,Whitefield Export Promotion Industrial Park,83,112,58,42.2,61.2,27.4,82.4,Satisfactory,PM10,DEMO,SIMULATED
2026-08-22,BLR_ST06,Indiranagar 100ft Road,46,62,32,24.5,35.5,15.9,46.3,Good,PM10,DEMO,SIMULATED
2026-08-22,BLR_ST07,Jayanagar 4th Block,46,62,32,24.3,35.2,15.8,46.0,Good,PM10,DEMO,SIMULATED
2026-08-22,BLR_ST08,City Railway Station / Majestic,85,115,59,41.9,60.8,27.2,78.3,Satisfactory,CO,DEMO,SIMULATED
2026-08-22,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),54,73,38,28.1,40.7,18.3,53.2,Satisfactory,PM10,DEMO,SIMULATED
2026-08-22,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),90,122,63,47.5,68.9,30.9,89.7,Satisfactory,PM10,DEMO,SIMULATED
2026-08-22,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),45,61,31,23.5,34.1,15.3,43.7,Good,O3,DEMO,SIMULATED
2026-08-22,BLR_ST12,Yelahanka New Town,42,57,29,22.2,32.2,14.4,41.6,Good,PM10,DEMO,SIMULATED
2026-08-22,BLR_ST13,Electronic City Phase 1,68,92,48,35.7,51.8,23.2,67.8,Satisfactory,PM10,DEMO,SIMULATED
2026-08-22,BLR_ST14,Mysore Road / Nayandahalli,76,103,53,39.4,57.1,25.6,75.3,Satisfactory,PM10,DEMO,SIMULATED
2026-08-23,BLR_ST01,Silk Board Junction,97,131,68,53.7,77.9,34.9,97.1,Satisfactory,PM10,DEMO,SIMULATED
2026-08-23,BLR_ST02,BTM Layout CAAQMS,55,74,38,28.5,41.3,18.5,53.9,Satisfactory,PM10,DEMO,SIMULATED
2026-08-23,BLR_ST03,Peenya Industrial Area,97,131,68,50.5,73.2,32.8,96.6,Satisfactory,PM10,DEMO,SIMULATED
2026-08-23,BLR_ST04,Hebbal CAAQMS,82,111,57,42.2,61.2,27.4,81.3,Satisfactory,PM10,DEMO,SIMULATED
2026-08-23,BLR_ST05,Whitefield Export Promotion Industrial Park,72,97,50,36.7,53.2,23.9,71.7,Satisfactory,PM10,DEMO,SIMULATED
2026-08-23,BLR_ST06,Indiranagar 100ft Road,48,65,34,25.6,37.1,16.6,48.3,Good,PM10,DEMO,SIMULATED
2026-08-23,BLR_ST07,Jayanagar 4th Block,44,59,31,23.1,33.5,15.0,43.8,Good,PM10,DEMO,SIMULATED
2026-08-23,BLR_ST08,City Railway Station / Majestic,91,123,64,48.7,70.6,31.7,91.0,Satisfactory,PM10,DEMO,SIMULATED
2026-08-23,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),48,65,34,25.5,37.0,16.6,48.2,Good,PM10,DEMO,SIMULATED
2026-08-23,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),90,122,63,47.3,68.6,30.7,89.4,Satisfactory,PM10,DEMO,SIMULATED
2026-08-23,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),45,61,31,21.2,30.7,13.8,39.4,Good,O3,DEMO,SIMULATED
2026-08-23,BLR_ST12,Yelahanka New Town,42,57,29,22.3,32.3,14.5,41.9,Good,PM10,DEMO,SIMULATED
2026-08-23,BLR_ST13,Electronic City Phase 1,68,92,48,35.6,51.6,23.1,67.5,Satisfactory,PM10,DEMO,SIMULATED
2026-08-23,BLR_ST14,Mysore Road / Nayandahalli,83,112,58,43.3,62.8,28.1,82.8,Satisfactory,PM10,DEMO,SIMULATED
2026-08-24,BLR_ST01,Silk Board Junction,80,108,56,43.4,62.9,28.2,78.5,Satisfactory,CO,DEMO,SIMULATED
2026-08-24,BLR_ST02,BTM Layout CAAQMS,60,81,42,31.1,45.1,20.2,58.9,Satisfactory,PM10,DEMO,SIMULATED
2026-08-24,BLR_ST03,Peenya Industrial Area,104,140,73,54.5,79.0,35.4,104.4,Moderate,PM10,DEMO,SIMULATED
2026-08-24,BLR_ST04,Hebbal CAAQMS,71,96,50,35.7,51.8,23.2,68.8,Satisfactory,CO,DEMO,SIMULATED
2026-08-24,BLR_ST05,Whitefield Export Promotion Industrial Park,67,90,47,33.7,48.9,21.9,65.9,Satisfactory,PM10,DEMO,SIMULATED
2026-08-24,BLR_ST06,Indiranagar 100ft Road,54,73,38,27.9,40.5,18.1,52.6,Satisfactory,PM10,DEMO,SIMULATED
2026-08-24,BLR_ST07,Jayanagar 4th Block,45,61,31,23.9,34.7,15.5,45.3,Good,PM10,DEMO,SIMULATED
2026-08-24,BLR_ST08,City Railway Station / Majestic,85,115,59,43.1,62.5,28.0,80.5,Satisfactory,CO,DEMO,SIMULATED
2026-08-24,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),49,66,34,25.7,37.3,16.7,48.7,Good,PM10,DEMO,SIMULATED
2026-08-24,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),77,104,54,40.3,58.4,26.2,76.1,Satisfactory,PM10,DEMO,SIMULATED
2026-08-24,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),45,61,31,22.3,32.3,14.5,41.4,Good,O3,DEMO,SIMULATED
2026-08-24,BLR_ST12,Yelahanka New Town,52,70,36,27.1,39.3,17.6,50.8,Satisfactory,PM10,DEMO,SIMULATED
2026-08-24,BLR_ST13,Electronic City Phase 1,66,89,46,34.3,49.7,22.3,65.0,Satisfactory,PM10,DEMO,SIMULATED
2026-08-24,BLR_ST14,Mysore Road / Nayandahalli,71,96,50,37.1,53.8,24.1,70.9,Satisfactory,PM10,DEMO,SIMULATED
2026-08-25,BLR_ST01,Silk Board Junction,81,109,57,44.6,64.7,29.0,80.6,Satisfactory,PM10,DEMO,SIMULATED
2026-08-25,BLR_ST02,BTM Layout CAAQMS,60,81,42,31.3,45.4,20.3,59.2,Satisfactory,PM10,DEMO,SIMULATED
2026-08-25,BLR_ST03,Peenya Industrial Area,104,140,73,54.3,78.7,35.3,103.9,Moderate,PM10,DEMO,SIMULATED
2026-08-25,BLR_ST04,Hebbal CAAQMS,80,108,56,41.5,60.2,27.0,80.1,Satisfactory,PM10,DEMO,SIMULATED
2026-08-25,BLR_ST05,Whitefield Export Promotion Industrial Park,73,99,51,37.0,53.6,24.1,72.2,Satisfactory,PM10,DEMO,SIMULATED
2026-08-25,BLR_ST06,Indiranagar 100ft Road,54,73,38,28.1,40.7,18.3,53.0,Satisfactory,PM10,DEMO,SIMULATED
2026-08-25,BLR_ST07,Jayanagar 4th Block,46,62,32,24.3,35.2,15.8,46.0,Good,PM10,DEMO,SIMULATED
2026-08-25,BLR_ST08,City Railway Station / Majestic,85,115,59,40.8,59.2,26.5,76.2,Satisfactory,CO,DEMO,SIMULATED
2026-08-25,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),52,70,36,27.1,39.3,17.6,51.3,Satisfactory,PM10,DEMO,SIMULATED
2026-08-25,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),76,103,53,40.3,58.4,26.2,76.0,Satisfactory,PM10,DEMO,SIMULATED
2026-08-25,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),45,61,31,20.5,29.7,13.3,38.0,Good,O3,DEMO,SIMULATED
2026-08-25,BLR_ST12,Yelahanka New Town,49,66,34,26.2,38.0,17.0,49.2,Good,PM10,DEMO,SIMULATED
2026-08-25,BLR_ST13,Electronic City Phase 1,75,101,52,39.2,56.8,25.5,74.3,Satisfactory,PM10,DEMO,SIMULATED
2026-08-25,BLR_ST14,Mysore Road / Nayandahalli,76,103,53,39.3,57.0,25.5,75.1,Satisfactory,PM10,DEMO,SIMULATED
2026-08-26,BLR_ST01,Silk Board Junction,87,117,61,47.7,69.2,31.0,86.4,Satisfactory,PM10,DEMO,SIMULATED
2026-08-26,BLR_ST02,BTM Layout CAAQMS,63,85,44,33.0,47.9,21.4,62.4,Satisfactory,PM10,DEMO,SIMULATED
2026-08-26,BLR_ST03,Peenya Industrial Area,95,128,66,47.4,68.7,30.8,90.8,Satisfactory,CO,DEMO,SIMULATED
2026-08-26,BLR_ST04,Hebbal CAAQMS,72,97,50,36.9,53.5,24.0,71.2,Satisfactory,PM10,DEMO,SIMULATED
2026-08-26,BLR_ST05,Whitefield Export Promotion Industrial Park,67,90,47,33.8,49.0,22.0,66.1,Satisfactory,PM10,DEMO,SIMULATED
2026-08-26,BLR_ST06,Indiranagar 100ft Road,54,73,38,28.3,41.0,18.4,53.5,Satisfactory,PM10,DEMO,SIMULATED
2026-08-26,BLR_ST07,Jayanagar 4th Block,46,62,32,24.2,35.1,15.7,45.9,Good,PM10,DEMO,SIMULATED
2026-08-26,BLR_ST08,City Railway Station / Majestic,85,115,59,40.5,58.7,26.3,75.7,Satisfactory,CO,DEMO,SIMULATED
2026-08-26,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),49,66,34,26.1,37.8,17.0,49.4,Good,PM10,DEMO,SIMULATED
2026-08-26,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),76,103,53,39.7,57.6,25.8,75.0,Satisfactory,PM10,DEMO,SIMULATED
2026-08-26,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),45,61,31,23.4,33.9,15.2,43.4,Good,O3,DEMO,SIMULATED
2026-08-26,BLR_ST12,Yelahanka New Town,44,59,31,23.6,34.2,15.3,44.2,Good,PM10,DEMO,SIMULATED
2026-08-26,BLR_ST13,Electronic City Phase 1,67,90,47,34.7,50.3,22.6,65.9,Satisfactory,PM10,DEMO,SIMULATED
2026-08-26,BLR_ST14,Mysore Road / Nayandahalli,84,113,59,43.9,63.7,28.5,84.0,Satisfactory,PM10,DEMO,SIMULATED
2026-08-27,BLR_ST01,Silk Board Junction,90,122,63,49.7,72.1,32.3,89.9,Satisfactory,PM10,DEMO,SIMULATED
2026-08-27,BLR_ST02,BTM Layout CAAQMS,55,74,38,28.4,41.2,18.5,53.7,Satisfactory,PM10,DEMO,SIMULATED
2026-08-27,BLR_ST03,Peenya Industrial Area,99,134,69,51.9,75.3,33.7,99.4,Satisfactory,PM10,DEMO,SIMULATED
2026-08-27,BLR_ST04,Hebbal CAAQMS,85,115,59,44.1,63.9,28.7,85.0,Satisfactory,PM10,DEMO,SIMULATED
2026-08-27,BLR_ST05,Whitefield Export Promotion Industrial Park,78,105,55,39.8,57.7,25.9,77.8,Satisfactory,PM10,DEMO,SIMULATED
2026-08-27,BLR_ST06,Indiranagar 100ft Road,53,72,37,27.4,39.7,17.8,51.7,Satisfactory,PM10,DEMO,SIMULATED
2026-08-27,BLR_ST07,Jayanagar 4th Block,46,62,32,24.4,35.4,15.9,46.2,Good,PM10,DEMO,SIMULATED
2026-08-27,BLR_ST08,City Railway Station / Majestic,85,115,59,44.0,63.8,28.6,82.2,Satisfactory,CO,DEMO,SIMULATED
2026-08-27,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),50,68,35,26.2,38.0,17.0,49.7,Good,PM10,DEMO,SIMULATED
2026-08-27,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),90,122,63,47.4,68.7,30.8,89.5,Satisfactory,PM10,DEMO,SIMULATED
2026-08-27,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),45,61,31,19.2,27.8,12.5,35.7,Good,O3,DEMO,SIMULATED
2026-08-27,BLR_ST12,Yelahanka New Town,45,61,31,24.1,34.9,15.7,45.1,Good,PM10,DEMO,SIMULATED
2026-08-27,BLR_ST13,Electronic City Phase 1,67,90,47,35.2,51.0,22.9,66.7,Satisfactory,PM10,DEMO,SIMULATED
2026-08-27,BLR_ST14,Mysore Road / Nayandahalli,71,96,50,36.5,52.9,23.7,69.8,Satisfactory,CO,DEMO,SIMULATED
2026-08-28,BLR_ST01,Silk Board Junction,94,127,66,52.0,75.4,33.8,94.0,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28,BLR_ST02,BTM Layout CAAQMS,65,88,46,33.7,48.9,21.9,63.8,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28,BLR_ST03,Peenya Industrial Area,101,136,71,52.5,76.1,34.1,100.6,Moderate,PM10,DEMO,SIMULATED
2026-08-28,BLR_ST04,Hebbal CAAQMS,77,104,54,39.9,57.9,25.9,76.9,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28,BLR_ST05,Whitefield Export Promotion Industrial Park,79,107,55,40.4,58.6,26.3,78.8,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28,BLR_ST06,Indiranagar 100ft Road,46,62,32,24.6,35.7,16.0,46.4,Good,PM10,DEMO,SIMULATED
2026-08-28,BLR_ST07,Jayanagar 4th Block,44,59,31,23.2,33.6,15.1,44.0,Good,PM10,DEMO,SIMULATED
2026-08-28,BLR_ST08,City Railway Station / Majestic,88,119,62,46.8,67.9,30.4,87.4,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),43,58,30,22.9,33.2,14.9,43.4,Good,PM10,DEMO,SIMULATED
2026-08-28,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),79,107,55,41.4,60.0,26.9,78.1,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),45,61,31,21.5,31.2,14.0,39.9,Good,O3,DEMO,SIMULATED
2026-08-28,BLR_ST12,Yelahanka New Town,49,66,34,26.2,38.0,17.0,49.1,Good,PM10,DEMO,SIMULATED
2026-08-28,BLR_ST13,Electronic City Phase 1,67,90,47,34.8,50.5,22.6,66.0,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28,BLR_ST14,Mysore Road / Nayandahalli,76,103,53,39.6,57.4,25.7,75.7,Satisfactory,PM10,DEMO,SIMULATED
2026-08-29,BLR_ST01,Silk Board Junction,95,128,66,52.2,75.7,33.9,94.4,Satisfactory,PM10,DEMO,SIMULATED
2026-08-29,BLR_ST02,BTM Layout CAAQMS,65,88,46,34.1,49.4,22.2,64.5,Satisfactory,PM10,DEMO,SIMULATED
2026-08-29,BLR_ST03,Peenya Industrial Area,105,142,74,55.8,80.9,36.3,106.8,Moderate,PM10,DEMO,SIMULATED
2026-08-29,BLR_ST04,Hebbal CAAQMS,73,99,51,37.5,54.4,24.4,72.2,Satisfactory,PM10,DEMO,SIMULATED
2026-08-29,BLR_ST05,Whitefield Export Promotion Industrial Park,80,108,56,40.6,58.9,26.4,79.2,Satisfactory,PM10,DEMO,SIMULATED
2026-08-29,BLR_ST06,Indiranagar 100ft Road,57,77,40,29.5,42.8,19.2,55.8,Satisfactory,PM10,DEMO,SIMULATED
2026-08-29,BLR_ST07,Jayanagar 4th Block,42,57,29,22.4,32.5,14.6,42.5,Good,PM10,DEMO,SIMULATED
2026-08-29,BLR_ST08,City Railway Station / Majestic,85,115,59,40.3,58.4,26.2,75.2,Satisfactory,CO,DEMO,SIMULATED
2026-08-29,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),46,62,32,24.5,35.5,15.9,46.4,Good,PM10,DEMO,SIMULATED
2026-08-29,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),84,113,59,44.4,64.4,28.9,83.8,Satisfactory,PM10,DEMO,SIMULATED
2026-08-29,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),45,61,31,22.1,32.0,14.4,41.1,Good,O3,DEMO,SIMULATED
2026-08-29,BLR_ST12,Yelahanka New Town,43,58,30,22.7,32.9,14.8,42.6,Good,PM10,DEMO,SIMULATED
2026-08-29,BLR_ST13,Electronic City Phase 1,69,93,48,36.3,52.6,23.6,68.8,Satisfactory,PM10,DEMO,SIMULATED
2026-08-29,BLR_ST14,Mysore Road / Nayandahalli,85,115,59,44.1,63.9,28.7,84.2,Satisfactory,PM10,DEMO,SIMULATED
2026-08-30,BLR_ST01,Silk Board Junction,89,120,62,49.0,71.0,31.9,88.6,Satisfactory,PM10,DEMO,SIMULATED
2026-08-30,BLR_ST02,BTM Layout CAAQMS,65,88,46,34.1,49.4,22.2,64.5,Satisfactory,PM10,DEMO,SIMULATED
2026-08-30,BLR_ST03,Peenya Industrial Area,103,139,72,53.9,78.2,35.0,103.2,Moderate,PM10,DEMO,SIMULATED
2026-08-30,BLR_ST04,Hebbal CAAQMS,71,96,50,36.6,53.1,23.8,70.5,Satisfactory,PM10,DEMO,SIMULATED
2026-08-30,BLR_ST05,Whitefield Export Promotion Industrial Park,74,100,52,37.4,54.2,24.3,73.1,Satisfactory,PM10,DEMO,SIMULATED
2026-08-30,BLR_ST06,Indiranagar 100ft Road,47,63,33,25.1,36.4,16.3,47.4,Good,PM10,DEMO,SIMULATED
2026-08-30,BLR_ST07,Jayanagar 4th Block,42,57,29,21.7,31.5,14.1,41.2,Good,O3,DEMO,SIMULATED
2026-08-30,BLR_ST08,City Railway Station / Majestic,86,116,60,45.8,66.4,29.8,85.4,Satisfactory,PM10,DEMO,SIMULATED
2026-08-30,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),54,73,38,27.8,40.3,18.1,52.7,Satisfactory,PM10,DEMO,SIMULATED
2026-08-30,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),83,112,58,43.7,63.4,28.4,82.4,Satisfactory,PM10,DEMO,SIMULATED
2026-08-30,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),45,61,31,23.1,33.5,15.0,42.8,Good,O3,DEMO,SIMULATED
2026-08-30,BLR_ST12,Yelahanka New Town,45,61,31,23.8,34.5,15.5,44.6,Good,PM10,DEMO,SIMULATED
2026-08-30,BLR_ST13,Electronic City Phase 1,69,93,48,36.0,52.2,23.4,68.4,Satisfactory,PM10,DEMO,SIMULATED
2026-08-30,BLR_ST14,Mysore Road / Nayandahalli,74,100,52,38.7,56.1,25.2,73.9,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31,BLR_ST01,Silk Board Junction,80,108,56,42.1,61.0,27.4,76.2,Satisfactory,CO,DEMO,SIMULATED
2026-08-31,BLR_ST02,BTM Layout CAAQMS,57,77,40,29.6,42.9,19.2,56.1,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31,BLR_ST03,Peenya Industrial Area,99,134,69,51.8,75.1,33.7,99.1,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31,BLR_ST04,Hebbal CAAQMS,77,104,54,39.9,57.9,25.9,76.9,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31,BLR_ST05,Whitefield Export Promotion Industrial Park,74,100,52,37.6,54.5,24.4,73.5,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31,BLR_ST06,Indiranagar 100ft Road,49,66,34,25.8,37.4,16.8,48.7,Good,PM10,DEMO,SIMULATED
2026-08-31,BLR_ST07,Jayanagar 4th Block,45,61,31,23.8,34.5,15.5,45.1,Good,PM10,DEMO,SIMULATED
2026-08-31,BLR_ST08,City Railway Station / Majestic,89,120,62,47.3,68.6,30.7,88.4,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),45,61,31,23.5,34.1,15.3,44.6,Good,PM10,DEMO,SIMULATED
2026-08-31,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),86,116,60,45.5,66.0,29.6,85.8,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),45,61,31,22.2,32.2,14.4,41.3,Good,O3,DEMO,SIMULATED
2026-08-31,BLR_ST12,Yelahanka New Town,45,61,31,23.8,34.5,15.5,44.6,Good,PM10,DEMO,SIMULATED
2026-08-31,BLR_ST13,Electronic City Phase 1,58,78,41,30.4,44.1,19.8,57.6,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31,BLR_ST14,Mysore Road / Nayandahalli,71,96,50,36.8,53.4,23.9,70.3,Satisfactory,PM10,DEMO,SIMULATED
2026-09-01,BLR_ST01,Silk Board Junction,87,117,61,48.1,69.7,31.3,87.0,Satisfactory,PM10,DEMO,SIMULATED
2026-09-01,BLR_ST02,BTM Layout CAAQMS,55,74,38,28.4,41.2,18.5,53.7,Satisfactory,PM10,DEMO,SIMULATED
2026-09-01,BLR_ST03,Peenya Industrial Area,104,140,73,54.9,79.6,35.7,105.1,Moderate,PM10,DEMO,SIMULATED
2026-09-01,BLR_ST04,Hebbal CAAQMS,71,96,50,35.9,52.1,23.3,69.2,Satisfactory,CO,DEMO,SIMULATED
2026-09-01,BLR_ST05,Whitefield Export Promotion Industrial Park,67,90,47,34.2,49.6,22.2,66.7,Satisfactory,PM10,DEMO,SIMULATED
2026-09-01,BLR_ST06,Indiranagar 100ft Road,46,62,32,24.6,35.7,16.0,46.5,Good,PM10,DEMO,SIMULATED
2026-09-01,BLR_ST07,Jayanagar 4th Block,46,62,32,24.2,35.1,15.7,45.8,Good,PM10,DEMO,SIMULATED
2026-09-01,BLR_ST08,City Railway Station / Majestic,85,115,59,45.5,66.0,29.6,85.0,Satisfactory,PM10,DEMO,SIMULATED
2026-09-01,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),44,59,31,23.5,34.1,15.3,44.5,Good,PM10,DEMO,SIMULATED
2026-09-01,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),84,113,59,44.3,64.2,28.8,83.7,Satisfactory,PM10,DEMO,SIMULATED
2026-09-01,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),45,61,31,18.3,26.5,11.9,34.0,Good,O3,DEMO,SIMULATED
2026-09-01,BLR_ST12,Yelahanka New Town,48,65,34,25.3,36.7,16.4,47.5,Good,PM10,DEMO,SIMULATED
2026-09-01,BLR_ST13,Electronic City Phase 1,59,80,41,30.9,44.8,20.1,58.6,Satisfactory,PM10,DEMO,SIMULATED
2026-09-01,BLR_ST14,Mysore Road / Nayandahalli,84,113,59,43.6,63.2,28.3,83.3,Satisfactory,PM10,DEMO,SIMULATED
